A,営業投資有価証券,営業投資有価証券、流動資産,Operational investment securities,Operational investment securities-CA,,,jppfs_cor,OperationalInvestmentSecuritiesCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,たな卸資産,たな卸資産,Inventories,Inventories,,,jppfs_cor,Inventories,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,商品,商品,Merchandise,Merchandise,,,jppfs_cor,Merchandise,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,未着商品,未着商品,Goods in transit,Goods in transit,,,jppfs_cor,GoodsInTransit,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,製品、副産物及び作業くず,製品、副産物及び作業くず、流動資産 [タイトル項目],"Finished goods, by-products and scraps","Finished goods, by-products and scraps-CA [abstract]",,,jppfs_cor,FinishedGoodsByProductsAndScrapsCAAbstract,xbrli:stringItemType,xbrli:item,duration,,true,5,,,
A,製品,製品,Finished goods,Finished goods,,,jppfs_cor,FinishedGoods,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
B,副産物,副産物,By-product,By-product,,,jppfs_cor,ByProduct,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,商品及び製品,商品及び製品,Merchandise and finished goods,Merchandise and finished goods,,,jppfs_cor,MerchandiseAndFinishedGoods,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,半製品,半製品,Semi-finished goods,Semi-finished goods,,,jppfs_cor,SemiFinishedGoods,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,原料及び材料,原料及び材料、流動資産 [タイトル項目],Raw materials and materials,Raw materials and materials-CA [abstract],,,jppfs_cor,RawMaterialsAndMaterialsCAAbstract,xbrli:stringItemType,xbrli:item,duration,,true,5,,,
A,原材料,原材料,Raw materials,Raw materials,,,jppfs_cor,RawMaterials,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,原材料及び貯蔵品,原材料及び貯蔵品,Raw materials and supplies,Raw materials and supplies,,,jppfs_cor,RawMaterialsAndSupplies,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
B,未着原材料,未着原材料,Raw materials in transit,Raw materials in transit,,,jppfs_cor,RawMaterialsInTransit,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,仕掛品及び半成工事,仕掛品及び半成工事、流動資産 [タイトル項目],Work in process and partly-finished work,Work in process and partly-finished work-CA [abstract],,,jppfs_cor,WorkInProcessAndPartlyFinishedConstructionCAAbstract,xbrli:stringItemType,xbrli:item,duration,,true,5,,,
A,仕掛品,仕掛品,Work in process,Work in process,,,jppfs_cor,WorkInProcess,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
B,半成工事,半成工事,Partly-finished work,Partly-finished work,,,jppfs_cor,PartlyFinishedWork,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,消耗品、消耗工具、器具及び備品その他の貯蔵品で相当額以上のもの,消耗品、消耗工具、器具及び備品その他の貯蔵品で相当額以上のもの、流動資産 [タイトル項目],Supplies and other - reasonable value,Supplies and other-reasonable value-CA [abstract],,,jppfs_cor,SuppliesAndOtherReasonableValueCAAbstract,xbrli:stringItemType,xbrli:item,duration,,true,5,,,
